"esu_dps_name","esa_pop_name","popid","commonpopname","spawningyear","popfit","popfitnotes","tsaej","nosaej","phosej","nosaij","tsaij","phosij"
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2015","Same",NA,"989","230","0.763",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2016","Same",NA,"368","91","0.751",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2017","Same",NA,"114","77","0.323",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2018","Same",NA,"77","27","0.357",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2019","Same",NA,"163","38","0.759",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2020","Same",NA,"178","58","0.658",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2021","Same",NA,"275","86","0.685",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2022","Same",NA,"199","109","0.452",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2023","Same",NA,"352","138","0.607",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1946","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","3",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1951","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","4",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1958","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","66",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1960","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","29",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1963","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","871",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1964","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1135",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1966","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","309",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1968","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","358",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1969","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","305",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1970","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","619",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1971","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1008",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1972","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1833",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1973","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","820",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1974","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1044",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1975","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2012",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1976","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","3188",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1977","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2435",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1978","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2516",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1979","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1023",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1980","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","167",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1981","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","273",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1982","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","358",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1983","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2386",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1984","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","961",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1985","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2333",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1986","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","750",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1987","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2492",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1988","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","137",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1989","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1918",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1990","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","222",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1991","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","203",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1992","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","46",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1993","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","125",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1994","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","39",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1995","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","24",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1996","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","307",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1997","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","6",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1998","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","852",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1999","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","176",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2000","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","401",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2001","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","714",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2002","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","281",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2003","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","319",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2004","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","626",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2005","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","103",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2006","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","319",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2007","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","88",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2008","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","95","33","0.653",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2009","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","555","210","0.622",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2010","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","170","83","0.514",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2011","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","416","62","0.851",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2012","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","160","35","0.781",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2013","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1644","91","0.945",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2014","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","969","185","0.809",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2015","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","762","219","0.711",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2016","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","356","80","0.774",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2017","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","565","295","0.477",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2018","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","734","515","0.298",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2019","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","591","344","0.418",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2020","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","581","203","0.652",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2021","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","343","168","0.496",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2022","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","326",NA,"0.820",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2023","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","488",NA,"0.862",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1980","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","166",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1981","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","959",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1982","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","209",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1983","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","70",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1984","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","147",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1985","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","156",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1986","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","467",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1987","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","71",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1988","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","172",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1989","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","563",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1990","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","278",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring","228","Upper Cowlitz River - spring Chinook salmon","1991","Portion","Natural origin spring Chinook from Lower Cowlitz only - prior to reintroduction to upper Cowlitz","149",NA,NA,NA,NA,NA
